what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1477392741752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477392749268
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477392786677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477392989311
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477392990248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477392993422
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477393032968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477393036168
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477393081274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477393084371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477393121687
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1477393122850
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1477393124151
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1477393124237
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1477393124241
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1477393124242
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1477393124258
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1477393124746
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1477393125875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1477393126888
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1477393128486
